tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,Activity,Activity_Label
0.28533381,-0.015457169,-0.10263119,5,STANDING
0.27645975,-0.018821103,-0.11535662,5,STANDING
0.27730205,-0.020253744,-0.11012138,5,STANDING
0.27429162,-0.018835045,-0.10940936,5,STANDING
0.27415935,-0.015415016,-0.11133583,5,STANDING
0.27217016,-0.020339578,-0.11573155,5,STANDING
0.27210868,-0.024229055,-0.11435656,5,STANDING
0.28376931,-0.01451083,-0.096134819,5,STANDING
0.27875071,-0.017161624,-0.1019097,5,STANDING
0.26905233,-0.023603755,-0.1186904,5,STANDING
0.27708569,-0.019376825,-0.10997466,5,STANDING
0.28153392,-0.017393524,-0.10476397,5,STANDING
0.27979561,-0.015396374,-0.10662367,5,STANDING
0.2841707,-0.013604893,-0.15581479,5,STANDING
0.27190273,-0.011096818,-0.11614541,5,STANDING
0.27885368,-0.020003467,-0.10586254,5,STANDING
0.28519078,-0.027890932,-0.083320407,5,STANDING
0.27721926,-0.01625471,-0.1029424,5,STANDING
0.2710741,-0.004555279,-0.12769491,5,STANDING
0.27737146,-0.014028328,-0.1116872,5,STANDING
0.27775683,-0.020065272,-0.094148484,5,STANDING
0.27707629,-0.016530801,-0.10357855,5,STANDING
0.27678625,-0.009907202,-0.11964337,5,STANDING
0.27710837,-0.036252682,-0.14312032,5,STANDING
0.28233298,-0.02484943,-0.082637671,5,STANDING
0.28016807,0.003804536,-0.062594446,5,STANDING
0.27556107,-0.013754575,-0.12002304,5,STANDING
0.27690651,-0.016082977,-0.10754902,5,STANDING
0.28225331,-0.018388896,-0.089641716,5,STANDING
0.28113139,-0.01791209,-0.077063424,5,STANDING
0.27439486,-0.01515541,-0.10891645,5,STANDING
0.27140882,-0.013036308,-0.13919982,5,STANDING
0.27700281,-0.016060982,-0.11819271,5,STANDING
0.28009718,-0.019147916,-0.10526336,5,STANDING
0.27773628,-0.01789148,-0.10754355,5,STANDING
0.27874444,-0.021143943,-0.10167399,5,STANDING
0.27549335,-0.013739889,-0.11145736,5,STANDING
0.4063892,-0.079723642,0.026222205,5,STANDING
0.28556253,-0.012842554,-0.091379075,5,STANDING
0.27583797,-0.015137644,-0.10849383,5,STANDING
0.28337791,-0.022399553,-0.091721148,5,STANDING
0.2680665,-0.009562256,-0.12877493,5,STANDING
0.27340383,-0.017144322,-0.11769212,5,STANDING
0.28487489,-0.027445739,-0.088035743,5,STANDING
0.28242599,-0.020414442,-0.097362297,5,STANDING
0.28370985,-0.019656042,-0.10742445,5,STANDING
0.27585315,-0.013820891,-0.11675273,5,STANDING
0.27738754,-0.034021473,-0.13083474,5,STANDING
0.27205699,0.00440848,-0.080335105,5,STANDING
0.2725186,0.012042971,-0.080628141,5,STANDING
0.27492413,-0.026888226,-0.14839094,5,STANDING
0.27586119,-0.017102524,-0.1191301,5,STANDING
0.28824091,-0.029680118,-0.089475412,5,STANDING
0.28110105,-0.026461908,-0.10387013,5,STANDING
0.27202595,-0.001329,-0.12549146,5,STANDING
0.27183106,-0.021161643,-0.1614166,5,STANDING
0.26256477,-0.039041682,-0.12043038,5,STANDING
0.26207188,-0.019060246,-0.13515366,5,STANDING
0.28641455,0.00082525,-0.10630716,5,STANDING
0.28688001,-0.004989101,-0.094813886,5,STANDING
0.26686273,-0.029481302,-0.12243044,5,STANDING
0.26909454,-0.024308035,-0.11999245,5,STANDING
0.2870465,-0.009458387,-0.095703047,5,STANDING
0.27944885,-0.020196827,-0.10648623,5,STANDING
0.26952937,-0.022930147,-0.11668528,5,STANDING
0.2783294,-0.014612609,-0.10877934,5,STANDING
0.2787874,-0.015617302,-0.10912314,5,STANDING
0.27270827,-0.017020016,-0.11622266,5,STANDING
0.27194436,-0.021023587,-0.11512351,5,STANDING
0.27821092,-0.020854712,-0.1033999,5,STANDING
0.28462148,-0.012627062,-0.098683152,5,STANDING
0.28281792,-0.011740481,-0.10393782,5,STANDING
0.27530328,-0.01698728,-0.10599728,5,STANDING
0.27664734,-0.017645708,-0.10659166,5,STANDING
0.28242756,-0.014086896,-0.10517573,5,STANDING
0.27756343,-0.017264046,-0.10755436,5,STANDING
0.27262058,-0.021304886,-0.11661614,5,STANDING
0.27090186,-0.021799138,-0.12067615,5,STANDING
0.27614989,-0.017663444,-0.11068698,5,STANDING
0.28395398,-0.012655909,-0.095552935,5,STANDING
0.28090759,-0.014723865,-0.10336987,5,STANDING
0.2765739,-0.017099441,-0.11534534,5,STANDING
0.2760113,-0.017832968,-0.10878213,5,STANDING
0.26968843,-0.024398226,-0.12200594,5,STANDING
0.31017977,-0.002041162,-0.088091609,5,STANDING
0.26856146,-0.013281915,-0.10873596,5,STANDING
0.28236993,-0.016838341,-0.10609415,5,STANDING
0.26824726,-0.035306678,-0.11307738,5,STANDING
0.2788724,-0.025348261,-0.099752858,5,STANDING
0.28698726,-0.00943024,-0.09848484,5,STANDING
0.26928441,-0.019121626,-0.11904448,5,STANDING
0.27046159,-0.020306788,-0.11408948,5,STANDING
0.28499316,-0.011758915,-0.10355561,5,STANDING
0.27843243,-0.01757001,-0.11130546,5,STANDING
0.27293064,-0.014323596,-0.1161634,5,STANDING
0.27037108,-0.010870471,-0.12131345,5,STANDING
0.27357887,-0.019342691,-0.11118319,5,STANDING
0.28801412,-0.015101489,-0.093966509,5,STANDING
0.27986105,-0.00967177,-0.099477555,5,STANDING
0.26744227,-0.037244852,-0.11333992,5,STANDING
0.26779951,-0.030974028,-0.15458166,5,STANDING
0.2800041,-0.011852308,-0.10628157,5,STANDING
0.27636241,-0.019797465,-0.10492061,5,STANDING
0.27825441,-0.018507362,-0.11493482,5,STANDING
0.28364285,-0.009659462,-0.092980394,5,STANDING
0.27589216,-0.015795311,-0.10342872,5,STANDING
0.26865532,-0.024528266,-0.12266343,5,STANDING
0.2721,-0.026671933,-0.099319324,5,STANDING
0.2764077,-0.024315084,-0.10106675,5,STANDING
0.28166327,-0.013754768,-0.11305444,5,STANDING
0.27835012,-0.014306542,-0.11438867,5,STANDING
0.27528464,-0.020033396,-0.11230665,5,STANDING
0.27783083,-0.016453078,-0.10908152,5,STANDING
0.27563753,-0.0152034,-0.1224755,5,STANDING
0.27398645,-0.020058954,-0.12095128,5,STANDING
0.44353687,0.070352177,-0.000429783,5,STANDING
0.24252096,-0.044021877,-0.15833948,5,STANDING
0.26809455,-0.02806181,-0.11915,5,STANDING
0.26889989,-0.026059057,-0.13596622,5,STANDING
0.26549057,-0.024862817,-0.14461959,5,STANDING
0.27091924,-0.023431713,-0.11862274,5,STANDING
0.27803836,-0.019016531,-0.10659311,5,STANDING
0.2783868,-0.0151982,-0.11709674,5,STANDING
0.27475377,-0.017453174,-0.1198509,5,STANDING
0.2805359,-0.012774206,-0.10568924,5,STANDING
0.28072811,-0.014160571,-0.10542021,5,STANDING
0.26493582,-0.030082424,-0.12798709,5,STANDING
0.25783559,-0.034015812,-0.13466563,5,STANDING
0.27160796,-0.020902002,-0.10776456,5,STANDING
0.28528044,-0.009897028,-0.10464124,5,STANDING
0.2847525,-0.007624311,-0.11819413,5,STANDING
0.28272055,-0.011219193,-0.1075051,5,STANDING
0.28010523,-0.013478093,-0.096017232,5,STANDING
0.27071336,-0.0270768,-0.1388418,5,STANDING
0.27194426,-0.045884238,-0.12617263,5,STANDING
0.28444444,-0.028633037,-0.17136703,5,STANDING
0.28057758,-0.015260767,-0.12414101,5,STANDING
0.27338334,-0.013484922,-0.087364831,5,STANDING
0.28075099,-0.016298394,-0.10413659,5,STANDING
0.2784703,-0.01540892,-0.091669227,5,STANDING
0.27601503,-0.01599317,-0.099466749,5,STANDING
0.2802122,-0.009866641,-0.10709308,5,STANDING
0.27869596,-0.003468427,-0.087725661,5,STANDING
0.27734395,-0.010784934,-0.093808461,5,STANDING
0.27676227,-0.020671027,-0.10786132,5,STANDING
0.27799095,-0.019155389,-0.11301035,5,STANDING
0.27635049,-0.017839897,-0.10818689,5,STANDING
0.27459656,-0.021529151,-0.10987746,5,STANDING
0.27862796,-0.021027979,-0.12558731,5,STANDING
0.28014201,-0.013231522,-0.10764473,5,STANDING
0.28363519,-0.003185379,-0.11152607,5,STANDING
0.28673445,-0.004697207,-0.12525672,5,STANDING
0.28133218,-0.007450956,-0.097336347,5,STANDING
0.32515866,0.046078587,-0.091262802,5,STANDING
0.26935172,-0.023656919,-0.11125013,5,STANDING
0.2641059,-0.038551622,-0.098420675,5,STANDING
0.27924464,-0.011513602,-0.099249167,5,STANDING
0.27814462,-0.012201264,-0.10136862,5,STANDING
0.27296338,-0.024314347,-0.10542591,5,STANDING
0.27652124,-0.018158728,-0.10886117,5,STANDING
0.27902435,-0.011607501,-0.10514987,5,STANDING
0.28077421,-0.016524818,-0.11568388,5,STANDING
0.27984668,-0.015703493,-0.11363851,5,STANDING
0.277761,-0.012467767,-0.097613926,5,STANDING
0.27735518,-0.019497008,-0.10876326,5,STANDING
0.2755152,-0.022521836,-0.11030221,5,STANDING
0.27601199,-0.016526219,-0.09957969,5,STANDING
0.27410584,-0.023020553,-0.1039682,5,STANDING
0.27203402,-0.026786976,-0.1176347,5,STANDING
0.274008,-0.024175538,-0.12153676,5,STANDING
0.27821041,-0.019664403,-0.11547989,5,STANDING
0.27861446,-0.013824925,-0.10631588,5,STANDING
0.28178363,-0.00824111,-0.096297766,5,STANDING
0.28176434,-0.009267992,-0.10377307,5,STANDING
0.28049216,-0.00567121,-0.11304092,5,STANDING
0.28379999,-0.009751933,-0.11848951,5,STANDING
0.27456024,-0.0134388,-0.092863822,5,STANDING
0.27602141,-0.025567577,-0.12331954,5,STANDING
0.27755834,-0.028121783,-0.11519059,5,STANDING
0.27763685,-0.017290955,-0.1089565,5,STANDING
0.27897271,-0.014899462,-0.10814522,5,STANDING
0.27825882,-0.01319951,-0.10439419,5,STANDING
0.2738725,-0.0113705,-0.091627824,5,STANDING
0.27695479,-0.015632652,-0.10138005,5,STANDING
0.27921332,-0.020112273,-0.12235484,5,STANDING
0.27743154,-0.004870693,-0.11529352,5,STANDING
0.28852594,0.0044581,-0.12389279,5,STANDING
0.28890601,-0.006413802,-0.13408769,5,STANDING
0.27802904,-0.013203043,-0.11814999,5,STANDING
0.27980051,-0.028727719,-0.12124082,5,STANDING
0.27214587,-0.030293659,-0.095584759,5,STANDING
0.24970359,0.009170528,-0.095067057,5,STANDING
0.28840555,0.001878276,-0.091938102,5,STANDING
0.27540007,-0.015599747,-0.079606843,5,STANDING
0.27021598,-0.019314192,-0.08462219,5,STANDING
0.27389124,-0.026103143,-0.099048969,5,STANDING
0.26312981,-0.031005997,-0.075103695,5,STANDING
0.26712572,-0.037957956,-0.089695363,5,STANDING
0.27649246,-0.007673383,-0.095865873,5,STANDING
0.26701878,0.019145493,-0.043947961,5,STANDING
0.2772757,-0.016645219,-0.096830948,5,STANDING
0.28872435,-0.047440608,-0.19052963,5,STANDING
0.29803142,-0.062951358,-0.26719667,5,STANDING
0.29965062,-0.004286395,-0.18135848,5,STANDING
0.27613337,0.036186005,-0.018657612,5,STANDING
0.27217334,-0.016179659,-0.072926716,5,STANDING
0.24534993,-0.025551293,-0.2339708,5,STANDING
0.31939599,-0.00946086,-0.13456051,5,STANDING
0.28037836,-0.009428815,-0.078622925,5,STANDING
0.27718603,-0.021057287,-0.088044889,5,STANDING
0.28547299,-0.024407872,-0.086753491,5,STANDING
0.286482,-0.004198845,-0.11614563,5,STANDING
0.28078889,-0.01103799,-0.11563613,5,STANDING
0.28190428,-0.014107239,-0.10835256,5,STANDING
0.27642564,-0.01753836,-0.11238658,5,STANDING
0.27564946,-0.019238484,-0.11211602,5,STANDING
0.27745004,-0.018281827,-0.10997438,5,STANDING
0.27783733,-0.015504232,-0.10947901,5,STANDING
0.2822938,-0.012231352,-0.099560673,5,STANDING
0.28081299,-0.015689538,-0.10457931,5,STANDING
0.27409226,-0.019964921,-0.10781911,5,STANDING
0.27634338,-0.018521952,-0.10673847,5,STANDING
0.27769703,-0.018802663,-0.11550335,5,STANDING
0.27465811,-0.017775628,-0.11129778,5,STANDING
0.27867168,-0.015929951,-0.10511438,5,STANDING
0.27892199,-0.017360982,-0.10620677,5,STANDING
0.27637784,-0.016318879,-0.10968295,5,STANDING
0.27687772,-0.015260969,-0.1066986,5,STANDING
0.27762417,-0.02028664,-0.10173545,5,STANDING
0.27426024,0.00750147,-0.16250148,5,STANDING
0.27534175,-0.016083722,-0.10617457,5,STANDING
0.26632721,-0.024987021,-0.12692275,5,STANDING
0.24198018,-0.037434476,-0.15498647,5,STANDING
0.27027422,-0.020274249,-0.11958776,5,STANDING
0.28084886,-0.017758885,-0.094480725,5,STANDING
0.27029043,-0.029851031,-0.093730876,5,STANDING
0.29310909,-0.009673787,-0.091152247,5,STANDING
0.2946778,-0.000409066,-0.1086748,5,STANDING
0.27830269,-0.0132252,-0.10928365,5,STANDING
0.27636116,-0.018344869,-0.10685118,5,STANDING
0.27852595,-0.01623821,-0.11268813,5,STANDING
0.2685761,-0.020570437,-0.11915063,5,STANDING
0.2759289,-0.018407527,-0.11387317,5,STANDING
0.28324838,-0.013978407,-0.10438057,5,STANDING
0.27811313,-0.014977822,-0.10514432,5,STANDING
0.27239036,-0.019311935,-0.11593947,5,STANDING
0.27227512,-0.01915751,-0.11294124,5,STANDING
0.27611701,-0.017054904,-0.10744732,5,STANDING
0.27990749,-0.016965879,-0.1097047,5,STANDING
0.28298327,-0.013917096,-0.10331999,5,STANDING
0.27898089,-0.01350966,-0.1080564,5,STANDING
0.11123126,-0.1160069,0.013915393,5,STANDING
0.23826529,-0.050625551,-0.21602065,5,STANDING
0.29872992,0.006058257,-0.14138971,5,STANDING
0.2906314,0.001081478,-0.12151812,5,STANDING
0.28227871,-0.009914184,-0.10745667,5,STANDING
0.27011712,-0.02231982,-0.091740359,5,STANDING
0.26113244,-0.021972163,-0.14610289,5,STANDING
0.27640844,-0.014927391,-0.11322396,5,STANDING
0.29607793,-0.008096909,-0.07124878,5,STANDING
0.28058874,-0.017324951,-0.10664966,5,STANDING
0.2698107,-0.020516751,-0.12572371,5,STANDING
0.28223314,-0.011976,-0.11080531,5,STANDING
0.27602136,-0.016857152,-0.11305531,5,STANDING
0.2753687,-0.016494987,-0.11928775,5,STANDING
0.29332251,-0.008313911,-0.086588412,5,STANDING
0.28672252,-0.014040086,-0.087750022,5,STANDING
0.26520945,-0.022585601,-0.13372623,5,STANDING
0.2685778,-0.021115638,-0.12457216,5,STANDING
0.28125198,-0.014208771,-0.097050514,5,STANDING
0.28311761,-0.013771581,-0.096020975,5,STANDING
0.27879028,-0.018584762,-0.10690773,5,STANDING
0.27421274,-0.016201871,-0.11982521,5,STANDING
0.27141693,-0.016847912,-0.12365542,5,STANDING
0.39416012,0.055307559,-0.040933778,5,STANDING
0.2982615,-0.020725566,-0.045001587,5,STANDING
0.29495385,-0.007917812,-0.083112196,5,STANDING
0.26006667,-0.019152327,-0.14898736,5,STANDING
0.2534734,-0.030250231,-0.14790204,5,STANDING
0.29142629,-0.011586673,-0.08904135,5,STANDING
0.29682424,-0.003668838,-0.078879726,5,STANDING
0.26104953,-0.029299325,-0.12922616,5,STANDING
0.27026222,-0.0222984,-0.12183439,5,STANDING
0.28760577,-0.004445114,-0.10288863,5,STANDING
0.27727834,-0.015176874,-0.11830123,5,STANDING
0.27547412,-0.018872029,-0.10891511,5,STANDING
0.28923586,-0.007143797,-0.091341741,5,STANDING
0.28850798,-0.009196137,-0.10336219,5,STANDING
0.26706352,-0.02421265,-0.12388188,5,STANDING
0.26597905,-0.023510237,-0.11903619,5,STANDING
0.27252046,-0.019265392,-0.11313639,5,STANDING
0.27160905,-0.01966079,-0.11895978,5,STANDING
0.27207534,-0.020399616,-0.12296128,5,STANDING
0.27912679,-0.014892873,-0.10590287,5,STANDING
0.28276638,-0.012537019,-0.099206914,5,STANDING
0.27272881,-0.032112056,-0.089804562,5,STANDING
0.28378547,-0.013841101,-0.11808689,5,STANDING
0.28104336,-0.026712087,-0.15686667,5,STANDING
0.27768661,-0.021567134,-0.11977298,5,STANDING
0.2783386,-0.005325221,-0.09186185,5,STANDING
0.27721428,-0.006984328,-0.096735909,5,STANDING
0.27890252,-0.018656063,-0.11048821,5,STANDING
0.27851809,-0.016891696,-0.099820234,5,STANDING
0.27183751,-0.026348276,-0.1044574,5,STANDING
0.27544032,-0.024472814,-0.12088626,5,STANDING
0.28185143,-0.011880551,-0.11339,5,STANDING
0.27854411,-0.017496665,-0.11140178,5,STANDING
0.27739375,-0.012913734,-0.11097911,5,STANDING
0.27636266,-0.020289165,-0.11370088,5,STANDING
0.27472795,-0.028569168,-0.11565857,5,STANDING
0.28433787,0.021955823,-0.006925273,5,STANDING
0.27875098,-0.026627454,-0.13348398,5,STANDING
0.28030446,-0.022800362,-0.12878751,5,STANDING
0.27760421,-0.012974293,-0.1031682,5,STANDING
0.27482426,-0.025636326,-0.11775607,5,STANDING
0.27114386,-0.033031469,-0.12182869,5,STANDING
0.27681509,-0.016277269,-0.10611773,5,STANDING
0.2819165,-0.008582275,-0.097987015,5,STANDING
0.28176798,-0.003484751,-0.089754152,5,STANDING
0.27758027,-0.019179659,-0.11347489,5,STANDING
0.2716302,-0.034228508,-0.12447462,5,STANDING
0.27581628,-0.023446736,-0.12440293,5,STANDING
0.28317656,-0.012034413,-0.11893077,5,STANDING
0.28536122,-0.000836117,-0.098352912,5,STANDING
0.27947936,-0.006160327,-0.10039859,5,STANDING
0.26880145,-0.031768394,-0.1135328,5,STANDING
0.27499297,-0.029931786,-0.083915582,5,STANDING
0.26732941,-0.04025867,-0.13690687,5,STANDING
0.25231208,-0.043368537,-0.11164275,5,STANDING
0.2643868,-0.040343237,-0.10920083,5,STANDING
0.2901302,-0.018183618,-0.12254565,5,STANDING
0.28920759,-0.001628376,-0.10270881,5,STANDING
0.27509144,-0.021220931,-0.12005338,5,STANDING
0.2793297,-0.00856293,-0.1015372,5,STANDING
0.27624653,-0.017157196,-0.11556055,5,STANDING
0.27497592,-0.023680697,-0.12261314,5,STANDING
0.28494461,-0.006933131,-0.10454422,5,STANDING
0.2869271,0.001767012,-0.098201351,5,STANDING
0.28362706,-0.003633806,-0.11316197,5,STANDING
0.27415909,-0.023515608,-0.12573365,5,STANDING
0.27361327,-0.020656518,-0.10260278,5,STANDING
0.27602795,-0.017697579,-0.10771009,5,STANDING
0.27690328,-0.017709438,-0.13024332,5,STANDING
0.35757753,0.054269232,-0.004754858,5,STANDING
0.28118007,-0.00855,-0.10201438,5,STANDING
0.28218346,-0.009333986,-0.10180639,5,STANDING
0.28400717,-0.002367563,-0.090638537,5,STANDING
0.27752727,-0.016275449,-0.10952313,5,STANDING
0.27834237,-0.016889296,-0.10956067,5,STANDING
0.28080314,-0.014382719,-0.10843441,5,STANDING
0.27434982,-0.022423447,-0.11147502,5,STANDING
0.26767862,-0.034212818,-0.12129451,5,STANDING
0.27533442,-0.026961012,-0.11651732,5,STANDING
0.28351359,-0.006099737,-0.099432747,5,STANDING
0.28292842,-0.003133235,-0.070077304,5,STANDING
0.27636313,-0.011216254,-0.011604444,5,STANDING
0.27746164,-0.00606093,-0.037995041,5,STANDING
0.28725161,-0.00342336,-0.13564936,5,STANDING
0.27493859,-0.041827804,-0.11982093,5,STANDING
0.27047919,-0.024814099,-0.10102054,5,STANDING
0.27489891,-0.009655451,-0.077432158,5,STANDING
0.28190985,-0.025532507,-0.16075958,5,STANDING
0.27680922,-0.02556722,-0.1510697,5,STANDING
0.2770318,-0.01025701,-0.08306338,5,STANDING
0.27785894,-0.009767994,-0.086330169,5,STANDING
0.27848293,-0.014833041,-0.11200439,5,STANDING
0.27690025,-0.014555387,-0.10766064,5,STANDING
0.27747051,-0.015749506,-0.10402108,5,STANDING
0.27823147,-0.016339441,-0.10543944,5,STANDING
0.27586588,-0.015977393,-0.10741327,5,STANDING
0.27946244,-0.02001635,-0.12311026,5,STANDING
0.27825611,-0.021291006,-0.12199778,5,STANDING
0.27530586,-0.019978278,-0.1161329,5,STANDING
0.27741684,-0.016458208,-0.1090526,5,STANDING
0.27815957,-0.015579749,-0.10639084,5,STANDING
0.27657181,-0.018358522,-0.10624671,5,STANDING
0.31375143,-0.007303977,-0.066968991,5,STANDING
0.2966238,-0.014064636,-0.078306302,5,STANDING
0.33083179,-0.019251242,-0.000440367,5,STANDING
0.30184788,-0.013880704,-0.057793774,5,STANDING
0.26462594,-0.02064546,-0.13564359,5,STANDING
0.2688529,-0.021748677,-0.12710832,5,STANDING
0.28083938,-0.014487101,-0.10207135,5,STANDING
0.28218314,-0.012658452,-0.096964255,5,STANDING
0.28057697,-0.013744993,-0.10385001,5,STANDING
0.28098375,-0.015254293,-0.1040255,5,STANDING
0.27938102,-0.009787494,-0.10399317,5,STANDING
0.27832432,-0.011663156,-0.10979518,5,STANDING
0.27450352,-0.023688492,-0.11873899,5,STANDING
0.27554923,-0.022234499,-0.10919676,5,STANDING
0.29574569,0.005352826,-0.076135839,5,STANDING
0.24251136,-0.041371377,-0.24041192,5,STANDING
0.23832745,-0.037433363,-0.24536451,5,STANDING
0.25560091,-0.022307839,-0.16013078,5,STANDING
0.27474404,-0.019907842,-0.11288911,5,STANDING
0.27653619,-0.01932996,-0.11310525,5,STANDING
0.27588889,-0.019306074,-0.10907542,5,STANDING
0.27554108,-0.017864748,-0.11278379,5,STANDING
0.27955457,-0.016026848,-0.11077231,5,STANDING
0.29548551,-0.007689011,-0.061455862,5,STANDING
0.29125244,-0.007154518,-0.071670492,5,STANDING
0.27062161,-0.018371215,-0.12808259,5,STANDING
0.26867077,-0.023738879,-0.12743293,5,STANDING
0.27162844,-0.023236671,-0.1246748,5,STANDING
0.27539816,-0.018523053,-0.11168076,5,STANDING
0.27137891,-0.017416292,-0.1211868,5,STANDING
0.27346395,-0.02057168,-0.12084668,5,STANDING
0.28692081,-0.017411243,-0.085663331,5,STANDING
0.25852495,-0.025933213,-0.13546216,5,STANDING
0.23762856,-0.029728423,-0.15584699,5,STANDING
0.30118103,-0.015179859,-0.077905507,5,STANDING
0.28172888,-0.018181489,-0.10338294,5,STANDING
0.26816371,-0.019423292,-0.12059308,5,STANDING
0.28746302,-0.013370914,-0.094658425,5,STANDING
0.30519779,-0.011892417,-0.073268424,5,STANDING
0.30389526,-0.008798911,-0.072297406,5,STANDING
0.2924568,-0.006923914,-0.087120973,5,STANDING
0.26753475,-0.018994356,-0.12308509,5,STANDING
0.25354512,-0.025288114,-0.13985588,5,STANDING
0.2601817,-0.023574513,-0.12946662,5,STANDING
0.27740308,-0.018612098,-0.10874655,5,STANDING
0.26381656,-0.023520324,-0.12877535,5,STANDING
0.26532664,-0.022793559,-0.12253384,5,STANDING
